Filename,Volume,EVSD (mu),COG X,COG Y,COG Z,Eigenvalue 1,Eigenvalue 2,Eigenvalue 3,Major Eigenvector X,Major Eigenvector Y,Major Eigenvector Z,Bearing,Plunge,Ob_Sph_Pro,Dip,Strike
PLAG016,0.0475004428479622,0.449330961914421,26.5119292759144,11.9338470934957,7.98186571015218,0.000277827404732752,0.0090616953063865,0.00893024860746139,-0.973453782998635,-0.0727100573381671,0.217027601764216,257.431681863741,4.16965892437203,0.0308851823986907,85.830341075628,347.431681863741
PLAG017,0.0447217537301505,0.440392655754973,19.9672760526269,4.23421774932689,8.08673386763502,0.000240360068354597,0.00943762886537994,0.00957024244070744,-0.566581818103362,-0.270449867082016,-0.778358473192146,323.948420260656,15.691038309493,0.0252918135504636,74.308961690507,53.9484202606557
PLAG018,0.0196248907378163,0.334659282076627,8.88651159203623,12.8002835611968,11.3236470878342,2.55658202000512e-05,0.0241539639583759,0.024151483904652,0.566135324624415,0.150998605050103,-0.810364248647071,214.938855908017,8.68480160617342,0.00105850670673557,81.3151983938266,304.938855908017
PLAG019,0.0202584635009657,0.338222602531603,11.4754599225134,8.42228851977498,14.477512775507,3.17632858017978e-05,0.0142505014949928,0.0142620144616267,-0.577453416248674,-0.102490573390114,0.809964958766058,215.486449335099,5.88260690849495,0.00222802442470678,84.1173930915051,305.486449335099
PLAG020,0.00429336139952359,0.201650641686787,24.4985476549854,11.8568965486988,12.2807312709175,-2.65788546789669e-06,0.000465209640125979,0.000460778112777291,-0.0335513710012312,0.972429167873368,0.230772223140151,8.27212473668902,76.5145491282268,0.00574078077181957,13.4854508717732,98.272124736689
PLAG021,0.0150904914492761,0.30659724900879,24.4082883565537,11.3970289763378,12.0387357948311,3.38444503468404e-05,0.00274449421498793,0.00275437570846321,0.0195197328482389,-0.973979698379821,-0.225793107010569,4.94091524601876,76.9009432281301,0.0123096418390241,13.0990567718699,94.9409152460188
PLAG022,0.0336563336723733,0.400580121664773,19.6910726176682,8.26943966621125,15.207984639571,0.000244436539125652,0.00376058859009894,0.00358989845143012,0.149002176510679,-0.967159877800747,-0.2059128994685,35.8901569331213,75.2756627074381,0.0665448206594842,14.7243372925619,125.890156933121
PLAG023,0.0326433383489378,0.396520198334342,25.3523640108076,6.31570041956582,6.86215647749051,0.000109688658721483,0.00584589059586309,0.00580704868093061,0.0131600275613063,-0.971993602107443,-0.234638554242017,3.21014975287383,76.4079461120325,0.0188261304407609,13.5920538879675,93.2101497528739
PLAG024,0.0215401650850377,0.34521007993297,6.91650573118798,8.38083652589204,12.2094412596454,4.2670945560159e-05,0.00752222947986158,0.00752672330125431,-0.507638712424591,-0.129129889745923,0.851838252969488,210.792118678563,7.41931487781804,0.00567095265508116,82.580685122182,300.792118678563
PLAG025,0.0200448293198259,0.337029497945384,11.0447014358268,14.1867370613523,4.49785653308672,3.63037598656085e-05,0.00769650901708965,0.00767912359140609,0.00983810689801915,0.969685765387397,0.244157179000991,357.692563312831,75.8562623704419,0.00472225204709773,14.1437376295581,87.6925633128313
PLAG026,0.0227590260413611,0.35160228068348,16.5626603587202,13.5480034432164,9.30885662362432,6.4322868610028e-05,0.00464970410443499,0.0046161902158488,0.490663209697382,0.132777493450078,-0.861173473745318,209.672811015209,7.63012267368883,0.0138839723120021,82.3698773263112,299.672811015209
PLAG027,0.0303511702328668,0.387013046884609,26.9250549144803,15.1616855760448,10.0248214624387,0.000152407523343011,0.00282950627292468,0.00277020480049425,0.463998741351953,0.0867444498275911,-0.881578452803783,207.759053712613,4.9763450622731,0.0544401722812565,85.0236549377269,297.759053712613
PLAG028,0.0238071926846525,0.356919153970687,14.7963111646647,2.14591009702101,3.55229044695099,5.60764943509564e-05,0.00533105182368016,0.00531997113751104,-0.480009360828549,-0.137193254812119,0.866469286444144,208.985712897954,7.88546437576744,0.010529797043412,82.1145356242326,298.985712897954
PLAG029,0.0292544695901142,0.382294340439509,16.2232563641286,5.22275697145671,9.05720889899623,0.000122880082222946,0.0040007428269922,0.00394894515018912,-0.488597565754362,-0.126332007975533,0.863314915022196,209.507916988,7.25768406354965,0.0309157540697357,82.7423159364504,299.507916988
PLAG030,0.0130981331655657,0.292462548253926,5.1458786560767,14.187044491022,4.21240709357561,1.98013158305543e-05,0.00466819225464794,0.00465725087851815,0.00813707575466586,0.969683240166108,0.24422981337077,358.091765707276,75.8556702754433,0.00424673504650563,14.1443297245567,88.0917657072756
PLAG031,0.0146096827089745,0.303305803741367,2.30471856143734,6.97259388526155,7.57086087203717,2.4391816016817e-05,0.00454529575179765,0.00456135243465976,-0.020831699109427,0.972400950041227,0.232384234988378,5.12249302474294,76.5076178855078,0.0053569417303088,13.4923821144922,95.1224930247429
PLAG032,0.0133128453835714,0.294051966815281,26.8705358342909,7.88621832445525,13.0901044812413,1.68609834281727e-06,0.00480357480918727,0.0047947113943162,-0.0377236509513019,0.97226031710444,0.230839342277002,9.28120710129099,76.4731257122901,0.000351333507850675,13.5268742877099,99.281207101291
PLAG033,0.0187853168695256,0.329817200405768,11.486236913912,7.60132175187683,10.3120765062589,4.84362087736613e-05,0.00243213227312754,0.00244791056983357,0.0063816722964228,0.970167468091228,0.242351723980165,358.491620331499,75.9696560884193,0.0198509384768359,14.0303439115807,88.4916203314991
PLAG034,0.0153723781104418,0.308494537650205,19.3255637717529,8.88074878400008,3.94675088517438,2.60922427378673e-05,0.00324066098079532,0.00322862337171571,-0.49165954399635,-0.127080655908129,0.861464682788135,209.714488951507,7.3009269574103,0.00806652843074046,82.6990730425897,299.714488951507
